_,id,peer_id,date,message,out,mentioned,media_unread,silent,post,from_scheduled,legacy,edit_hide,pinned,noforwards,invert_media,offline,video_processing_pending,from_id,from_boosts_applied,saved_peer_id,fwd_from,via_bot_id,via_business_bot_id,reply_to,media,reply_markup,entities,views,forwards,replies,edit_date,post_author,grouped_id,reactions,restriction_reason,ttl_period,quick_reply_shortcut_id,effect,factcheck,report_delivery_until_date,action,reactions_are_possible
Message,123964,[object Object],2025-02-10T03:51:17+00:00,"Hi, Semua! 
PT. Talenta Sinergi Group (Upscale.id) membuka beberapa lowongan berikut. Jika anda merasa memenuhi kualifikasi dan berminat pada lowongan tertera, silahkan mendaftar dan semoga beruntung! 

1. Content Creator Programmer : https://upscale.id/jobs/105 
2. Product Manager : https://upscale.id/jobs/82 
3. Programmer Laravel : https://upscale.id/jobs/107 

Note: Setiap proses recruitment hanya melalui website resmi PT Talenta Sinergi Group (Upscale.id) dan TIDAK DI PUNGUT BIAYA APAPUN, HATI HATI PENIPUAN.
Hanya yang memenuhi kualifikasi yang akan lolos rekrutmen! Good Luck!.",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123960,[object Object],2025-02-09T14:17:13+00:00,"anyone here, dsni ad gak yg pnya crack aplikasi ms visual studio 2019 yg professional? help mee😭🙏🏻",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,123959,[object Object],2025-02-09T10:54:34+00:00,"Halo, disini ada yg bisa operasiin aplikasi lingo? Aku udh bikin codingannya tapi error. Tenang ada bayarannya kok. Thank you",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123958,[object Object],2025-02-09T07:59:30+00:00,"Halo bang Abang
Sorry saya pingin tanya dari semuanya, biasanya interview buat intern di bagian IT infrastruktur and service tuh gimana aja ya?
Makasih sebelumnya",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,123942,[object Object],2025-02-08T16:25:18+00:00,pakai Apk Authenticator,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123941,[object Object],2025-02-08T16:24:36+00:00,google kan ada kemanan ganda,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123940,[object Object],2025-02-08T16:24:24+00:00,"nah liat transaksinya, jangan takut phising. kalau udah tau langsung block transaksi nya.",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123938,[object Object],2025-02-08T15:09:21+00:00,"Buka link nya, trus masukin email lu, coba cari Tau dlu, masa gak dicoba?",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123937,[object Object],2025-02-08T13:33:57+00:00,Tolong dong suhu pencerahannya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123936,[object Object],2025-02-08T13:33:00+00:00,Suhu tolong penecerahannya dong vip-help.com itu apk atau apa ya dana ku kepotong 120k,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123923,[object Object],2025-02-08T04:25:11+00:00,"Permisi mau nanya kalau misalkan untuk sebuah photobooth itu monitornya rekomendasinya apa ya? Ga harus yang touchscreen, dan spec pc nya sebaiknya apa (Kalau 2 monitor ditopang oleh 1 pc apakah oke?). Dan apakah ada saran software?",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123922,[object Object],2025-02-08T03:55:47+00:00,Teknik Informatika kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123918,[object Object],2025-02-07T14:41:05+00:00,Halo kak kakak jurusan apa?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123917,[object Object],2025-02-07T14:40:49+00:00,Ada loker nih untuk yg bisa,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123916,[object Object],2025-02-07T14:40:32+00:00,Halo disini ada yg bisa ngeoperasiin software lingo?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123906,[object Object],2025-02-06T11:50:54+00:00,Pising,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123905,[object Object],2025-02-06T11:47:22+00:00,iya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123904,[object Object],2025-02-06T11:39:41+00:00,itu kayak memanfaatkan model berbasis transformers seperti BERT bukan si?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123903,[object Object],2025-02-06T11:38:03+00:00,Kouter hp banyak sekarang.,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123900,[object Object],2025-02-06T08:55:11+00:00,"#IzinAdmin #WTS

*Source Code Absensi deteksi lokasi dan wajah*

Bisa custom juga untuk perusahaan
Fitur :

- Face recognition 

   •   Notifikasi approval Live client to client

- Absen foto webcam sesuai lokasi kantor, Multi Lokasi dan bisa setting radius dan pilih location mau di lock atau tidak.

- Payroll otomatis berdasarkan kehadiran, izin, cuti melalui menu rekap data. 

- Kasbon beserta approvalnya (akan memotong payroll)

- Laporan data absen per hari (bisa filter range waktu dan per user)

- Shift input per tanggal (cocok untuk perusahaan yang punya karyawan dengan shift berbeda2 setiap harinya)

- Absen Lembur beserta approvalnya

- Cuti dan approvalnya

- rekap data

    •  Upload document

- Absensi Dinas Luar

- UI fitur PWA untuk user dan admin

100k aja
Demo: arfanattendance.mooo.com
user
user123

admin
admin123",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,"[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123895,[object Object],2025-02-06T01:54:33+00:00,"Barangkali ada yang memiliki Playconsole ditutup atau aktif.
Tawarkan
Playconsole aktif aku beli 5-8 jt
Ditutup 1-3 jt sesuai spek akun

Siap COD atau Rekber",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123894,[object Object],2025-02-05T22:21:36+00:00,Need Source Code pemisahan persamaan  pada teks menggunakan SemCSE,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123890,[object Object],2025-02-05T14:15:38+00:00,"PENGUMUMAN PUBLIKASI JURNAL INTERNASIONAL!

Dapatkan kesempatan untuk menerbitkan artikel Anda di  jurnal internasional terkemuka:

Jurnal Internasional
1. International Journal of Applied and Advanced Multidisciplinary Research (IJAAMR)
- Terbit setiap bulan
- Kuota tersedia bulan Desember
- Link Journal: https://jurnalinternasional.com/index.php/ijaamr
2. Jurnal Internasional Riset Terapan dan Ilmiah (IJASR)
- Terbit setiap bulan
- Kuota tersedia bulan Oktober
- Link Journal: https://jurnalinternasional.com/index.php/ijasr

Keuntungan Menerbitkan Artikel
- Meningkatkan reputasi dan kredibilitas Anda sebagai penulis
- Menambah informasi di Curriculum Vitae
- Dapat digunakan untuk kum PAK & BKD bagi Dosen
- DOI teraktivasi
- Terindex : Google Scholar, Dimensions, Directory of Research Journals Indexing, CrossRef, Research Bible, GARUDA, BASE (Bielefeld Academic Search Engine), WorldCat, Scilit, IUPUI Libraries, Semantic Scholar, Citefactor, Eurasian Scientific Journal Index
- LOA 3-10 hari

Biaya Publikasi
- Reguler Rp 300.000/artikel

Untuk informasi lebih lanjut, 
Kontak Kami
- WA:
+6287880415039
+6287880415039
+6287880415039

 https://wa.me/+6287880415039",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,123889,[object Object],2025-02-05T13:13:57+00:00,"hlo kak mau tanya, ada info unblock imei terpercaya nggak",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,123887,[object Object],2025-02-05T10:08:46+00:00,Justify,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,123886,[object Object],2025-02-05T10:04:23+00:00,"#ask, ini tulisan revisinya apa ya?, “tidak italic dan tidak …..”",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,[object Object],null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,123885,[object Object],2025-02-05T05:43:18+00:00,"Ngerasa introvert? Malu? Takut salah ngomong, takut diketawain saat PUBLIC SPEAKING? Itu hanya alasan karena kamu takut mencoba & gagal. Ganti mindsetmu jika mau berani Public Speaking. Ubah ketakutanmu jadi niat untuk belajar & bertumbuh.
WEBINAR PUBLIC SPEAKING!
Setiap orang mempunyai potensi dan bisa untuk belajar dan meningkatkan Skill Public Speaking sekalipun dia Introvert. ✨
Kita bongkar rahasia PeDe, ga grogi, ga belibet, ga minder saat Public Speaking! ❤‍🔥
Benefit yang kamu dapatkan : 
✅Dapat E-Sertifikat (S&K Berlaku)
✅More relations! Bisa banget untuk networking
✅Ilmu yang bermanfaat
✅Komunitas 
Save The Date
*Selasa, 11 Februari 2025 (19.00 WIB - selesai)*

Untuk bergabung ke dalam grupnya, langsung klik tulisan *BERGABUNG KE GRUP* di bawah ini! 👇🏻  

Webinar ini 100% GRATIS!
𝘿𝘼𝙁𝙏𝘼𝙍 𝙎𝙀𝙆𝘼𝙍𝘼𝙉𝙂 𝙅𝙐𝙂𝘼 
(Kuota peserta TERBATAS!!!)

https://chat.whatsapp.com/CwsVJqq7MWBKDc82nngjrh",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
